"","OBJECTID","CLASS_ID","Flight","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"819",819,0,"F1_","F1_819",0.202745931615747,"F4_751",1,285288.7274,4426020.3369,TRUE
"820",820,0,"F1_","F1_820",0.23380253981174,"F4_677",1,285289.3634,4426018.2045,TRUE
"821",821,0,"F1_","F1_821",0.190866324561319,"F4_770",1,285287.0439,4426026.2105,TRUE
"822",822,0,"F1_","F1_822",0.295955232789018,"F4_207",1,285268.0803,4426011.848,TRUE
"823",823,0,"F1_","F1_823",0.243321955713927,"F4_219",1,285263.7792,4426016.8573,TRUE
"824",824,0,"F1_","F1_824",0.201842621869265,"F4_211",1,285263.989,4426020.1618,TRUE
"825",825,0,"F1_","F1_825",0.0916178901511357,"F4_237",1,285262.3367,4426011.7169,TRUE
"826",826,0,"F1_","F1_826",0.156344101018927,"F4_806",1,285262.8088,4426007.8879,TRUE
"827",827,0,"F1_","F1_827",0.107847130244015,"F4_728",1,285244.5814,4426024.122,TRUE
"828",828,0,"F1_","F1_828",0.954168411832843,"F4_716",0,285241.0933,4426013.1594,TRUE
"829",829,0,"F1_","F1_829",0.182979315718746,"F4_788",1,285250.5348,4426035.6879,TRUE
"830",830,0,"F1_","F1_830",0.207059592900062,"F4_28",1,285255.9112,4426037.1828,TRUE
"831",831,0,"F1_","F1_831",0.179286077037229,"F4_798",1,285245.9452,4426041.615,TRUE
"832",832,0,"F1_","F1_832",0.169879765346978,"F4_795",1,285243.4012,4426042.4543,TRUE
"833",833,0,"F1_","F1_833",1.31587765977516,"F4_820",0,285240.831,4426052.1686,TRUE
